customer_id,app_logins,email_clicks,support_calls,complaints,offer_acceptance
712704933,45,6,0,2,1
716165508,10,45,0,4,1
710630583,65,27,9,4,0
709571958,31,40,1,0,0
790115358,36,8,3,0,0
715904433,22,39,8,4,0
709078908,52,4,2,4,0
717541308,17,25,9,4,0
779916408,36,41,2,4,1
714979383,2,32,1,0,0
711691608,37,36,2,0,0
788930358,78,19,7,4,1
716351208,71,33,5,3,0
708266883,5,22,1,0,1
718858683,3,37,4,2,1
771617883,59,9,2,2,1
718001508,37,1,1,0,0
708995283,37,43,6,0,1
721173183,26,38,6,1,0
711102858,28,36,6,2,0
711722808,7,31,3,0,0
787466808,51,46,1,1,0
716116383,48,6,6,1,1
713257083,54,45,8,3,0
772661808,72,9,2,2,0
713382558,23,38,5,0,1
717596883,37,29,0,0,1
712993008,46,38,7,3,1
824763783,9,3,5,3,0
771730758,12,1,6,0,0
780265458,79,34,8,2,0
714256758,86,39,2,0,0
710292333,99,22,1,3,0
712171158,49,17,6,0,0
787339158,83,44,1,3,0
788782008,2,46,5,3,1
714848958,39,44,2,0,1
714987633,50,35,3,0,1
717684858,99,34,5,2,1
767376483,75,26,6,1,1
709901058,9,27,4,4,0
823149483,94,18,1,0,1
780073158,85,6,5,1,0
779998083,93,11,2,2,1
713144208,71,46,7,2,0
771594783,73,10,9,4,0
816613158,55,35,0,2,1
770774133,82,41,2,4,0
712300683,21,15,4,4,0
714536208,23,39,8,1,1
784880958,20,12,9,2,0
713784558,21,36,8,2,0
719305608,7,35,9,4,1
720190083,84,10,6,4,0
708323208,21,32,7,1,0
781183233,97,42,0,1,1
718825908,0,35,7,3,0
716963283,15,27,4,4,0
714924483,4,14,0,2,0
779922183,1,27,9,2,0
719449533,60,13,7,3,1
712559058,16,39,0,3,0
717853233,70,23,0,2,0
790069233,51,5,0,0,0
794576058,71,45,6,0,0
779877858,63,33,4,0,1
772334133,82,6,2,2,1
714139308,24,19,1,2,0
806634783,76,16,8,1,0
720101658,77,31,3,0,1
719925483,58,10,0,0,0
719572833,27,43,5,4,0
720729108,24,31,8,1,0
819214233,60,12,5,3,1
718896108,84,43,6,0,1
713723433,6,40,7,2,0
708514383,75,19,8,3,0
716961033,53,38,9,0,0
778819083,42,41,2,4,0
714773508,49,39,1,3,1
814181433,86,30,9,4,0
711984633,68,12,6,3,1
710662158,13,25,2,3,1
711356733,37,35,1,3,0
711456108,43,22,2,2,1
780727833,18,17,3,1,1
771471708,72,28,0,2,0
714320358,35,17,0,2,0
720700008,57,36,6,4,1
713027058,10,17,7,3,1
778228458,64,44,7,0,1
781137783,30,1,8,2,1
719821908,25,0,3,4,1
720537633,35,44,7,3,1
712378983,47,35,6,1,0
763681908,56,34,8,4,0
721164483,38,43,5,0,0
715447008,51,24,1,3,1
769676358,65,29,2,0,0
710487033,55,8,1,0,0
714197133,21,31,9,2,1
718488783,26,20,6,0,0
715663458,38,48,2,1,0
717865008,16,31,8,2,0
771400608,45,8,5,3,1
708148158,74,22,4,0,0
720589008,10,42,0,3,1
784795083,43,43,9,2,0
809844108,4,1,1,1,0
711521958,16,18,8,4,0
711833508,49,32,7,3,0
713146683,60,34,4,0,0
716968683,39,40,3,1,1
716279508,60,2,5,4,0
771336783,36,26,6,0,1
717502083,66,3,7,4,0
714843483,51,20,4,0,0
709745508,22,6,8,4,1
711382458,36,39,9,3,1
712190358,86,2,2,4,1
788805858,48,28,5,2,1
709102458,24,34,1,4,1
712533708,36,7,8,1,0
720326733,23,5,9,3,1
713605908,24,5,0,4,1
711598533,50,7,2,0,0
795855258,52,15,3,4,0
826783233,25,14,9,0,1
789228108,9,37,9,3,0
785230083,91,26,1,1,0
807946833,49,4,5,1,1
711011508,58,43,3,0,1
718632933,18,42,5,4,0
717284133,67,21,8,3,1
711701058,71,19,5,0,0
712228458,40,7,0,2,0
717146208,77,39,4,4,1
719028783,92,35,3,3,0
713274183,43,18,4,1,0
789218433,81,45,1,0,0
790139583,78,36,4,3,1
720218658,48,11,2,2,1
747074058,29,16,9,3,1
719170683,82,40,8,0,0
708753633,72,48,7,3,0
710780883,62,44,2,2,1
785237958,69,48,7,3,1
711333933,26,19,3,1,1
710797833,42,24,9,4,1
720154533,97,34,1,4,1
719123958,4,15,3,1,1
780942633,69,28,1,1,0
720034983,2,45,5,4,0
717307158,71,3,2,2,1
708876183,17,41,2,2,0
712660308,79,30,5,3,1
715958583,76,18,6,1,1
771546708,76,4,2,1,1
711252258,6,5,4,4,0
772585008,75,19,3,2,1
751143858,33,34,2,3,1
708824958,11,26,5,3,0
819612933,13,49,3,4,1
712804383,89,39,6,2,0
790149483,60,12,0,0,1
712121508,9,7,3,3,1
778853358,68,20,6,3,1
716512383,15,42,5,2,0
823548858,98,6,1,0,1
712144158,39,29,8,2,1
824560758,40,0,0,4,0
757710783,99,6,4,3,0
713081583,2,38,4,0,1
710481333,23,48,3,3,0
721060083,39,36,0,3,1
713759583,92,25,0,4,0
717547383,9,36,8,2,0
711683358,11,28,0,4,1
710044308,18,20,1,0,0
713101383,52,10,5,2,0
757685733,96,9,9,3,0
717823383,89,16,3,2,0
796029483,77,2,1,1,1
710099358,28,20,0,2,0
713872008,85,41,5,3,1
788802483,40,43,0,4,0
817988433,33,48,2,0,1
823554783,38,16,6,0,0
710643183,8,6,1,3,1
779859558,19,16,4,2,0
798238008,25,21,8,3,1
811974483,10,25,4,1,1
778471758,70,34,3,4,0
718513233,8,1,0,3,0
718147233,74,41,6,3,0
713700258,43,13,2,4,1
780670083,17,45,2,3,1
711438033,91,6,1,3,0
712253058,45,28,5,3,1
713519508,52,1,8,1,1
789992733,90,19,7,3,1
710110683,45,26,5,3,0
720260433,31,45,0,2,1
714148758,45,24,2,2,0
715522233,19,37,5,0,1
712790358,16,34,2,0,0
714943233,62,24,2,3,0
789579033,63,16,7,2,0
708952758,99,13,7,0,1
721374033,34,30,0,0,0
808891983,28,38,9,0,0
794516508,7,2,5,4,1
714032883,6,21,2,0,0
778722033,71,49,9,1,1
823578483,65,0,6,0,1
715148658,87,8,9,3,1
709669533,63,0,2,3,1
787467858,98,41,4,4,1
708671733,2,14,7,0,1
709790058,70,5,6,4,0
712714008,51,34,1,2,1
715191258,59,36,8,0,0
757722708,52,3,9,4,0
718086783,79,49,6,3,1
815253708,35,46,0,4,1
715083633,33,33,4,0,1
792098883,69,38,4,1,0
711873858,33,11,0,4,0
713931258,98,14,2,3,0
787591008,30,28,6,1,1
801518958,11,40,3,1,1
713068833,53,33,8,0,1
710566533,72,19,4,2,0
789151983,15,15,1,4,1
766673433,61,17,7,1,1
807589908,88,21,3,2,1
708190158,85,14,6,4,1
784895358,36,25,3,0,0
710090133,61,25,0,2,1
799242033,82,1,6,3,1
719377383,69,49,7,4,0
710371683,66,16,2,3,0
719926683,84,36,3,4,1
793597833,3,16,7,2,0
713739708,22,2,6,1,0
709389558,58,38,4,3,1
811907583,58,5,2,3,1
709087983,47,10,2,4,1
712774908,54,11,2,3,0
820639908,16,28,8,1,0
713497983,58,30,4,2,1
713489358,3,44,6,4,1
711381183,54,38,7,0,1
814989933,95,2,6,1,0
711847833,69,7,1,0,0
772837083,29,27,7,0,1
713652783,5,18,8,1,1
719202708,15,37,5,0,0
714566133,40,26,6,2,0
717553683,3,34,8,1,1
814987983,41,3,2,3,0
789588933,80,8,9,0,1
714317058,0,10,4,2,0
772271508,45,27,4,3,1
716366208,8,9,4,0,1
710971908,87,13,5,2,0
711412533,4,21,2,4,1
720593583,77,3,3,1,1
720165258,34,19,9,0,1
716147658,59,45,1,1,0
778436283,83,15,7,0,0
711492258,70,7,4,2,1
771106458,72,2,1,1,1
713183508,35,20,5,1,1
710832108,89,31,2,4,0
719940483,24,1,1,1,1
715207458,7,8,1,3,1
716839983,48,36,8,2,1
781073733,45,6,5,3,0
757594083,29,5,5,0,0
764496708,39,7,3,1,1
714080433,28,43,1,3,0
757675158,94,25,5,4,1
715361433,22,42,9,0,1
778191933,80,16,8,3,1
718792758,29,17,3,2,1
709738008,79,5,1,4,0
799020258,27,39,7,4,1
718152333,22,10,4,1,1
716324583,39,14,5,0,1
720887058,6,28,2,3,0
714825408,67,16,7,1,1
788620083,29,3,1,1,0
719490108,89,9,0,3,0
709044183,97,9,7,1,0
756944133,77,9,5,3,1
785285883,28,6,1,2,0
779770683,72,29,9,1,1
718510983,93,40,0,4,1
710322033,51,31,0,1,0
710560008,81,21,4,1,1
711298458,15,1,7,0,1
789164283,29,2,4,4,1
715773783,69,38,5,1,0
779158533,55,8,6,4,0
720463833,39,16,8,3,1
712747758,57,47,1,3,0
771067308,51,43,4,1,1
750995508,73,12,2,3,1
716171358,15,13,4,3,1
794637333,79,42,9,3,0
718437033,41,36,3,0,0
718492908,37,40,3,0,0
716033508,55,0,2,1,1
717603858,76,25,1,0,0
714741933,96,44,2,1,0
716558283,44,9,4,0,0
719022558,66,35,9,2,0
717334233,42,32,5,0,0
709222008,57,27,1,2,1
719192808,6,9,0,2,0
719281533,15,47,0,0,0
710877108,19,11,8,3,1
714155283,82,16,7,1,0
771214083,53,34,6,3,0
770581983,49,22,5,1,1
718742808,46,5,4,4,0
710257683,16,3,1,3,0
721426383,10,11,1,3,1
721041483,34,39,9,1,0
719922558,14,39,8,3,1
715072533,93,0,9,1,0
716214108,2,6,0,0,0
772216833,14,25,7,3,1
708553008,27,37,3,0,0
778880358,73,37,0,3,1
720258183,30,31,8,0,0
720689583,9,25,2,4,1
758168133,39,17,8,3,1
716322783,99,17,6,1,0
711118083,83,23,2,3,1
709591533,94,4,2,1,1
794556333,4,0,6,3,1
771630783,28,14,3,2,0
708672708,10,2,6,2,0
715590258,96,34,3,4,0
714241083,67,9,8,2,1
708416433,80,22,7,3,1
779183958,42,33,3,4,0
709061658,37,36,7,0,0
717384183,49,18,4,0,0
778921908,67,17,9,1,0
714745608,67,37,2,1,0
709200633,96,37,2,0,0
714714558,29,9,6,3,1
801363633,83,2,0,4,1
778847808,34,27,6,2,1
713015433,59,49,5,3,1
711666708,25,18,6,0,1
809631483,99,14,6,1,0
808967883,9,42,7,0,1
710532258,11,28,1,3,0
812235108,33,22,6,0,1
817293258,59,37,3,1,0
714695883,93,23,3,3,0
738062658,26,33,7,0,1
709518858,83,25,2,1,1
819634233,39,40,6,2,1
711272058,33,43,2,0,0
716262708,38,36,2,3,1
708928008,5,14,8,0,1
765755283,97,18,8,4,1
711922158,15,42,5,2,1
773177358,25,23,8,0,0
779638983,28,18,6,0,1
708723858,95,31,7,0,1
712184133,86,25,3,1,1
709948233,78,33,1,0,1
709415583,60,45,1,0,1
714005508,60,18,4,0,0
712407033,23,8,6,4,1
716333283,1,37,5,0,1
715534083,62,34,1,1,0
789492558,57,4,4,2,0
770929383,84,11,6,0,1
708890133,63,7,5,1,1
788595183,44,47,4,3,1
713167383,65,37,8,0,0
717704433,66,13,0,2,0
718590183,5,27,8,2,1
719019483,93,41,8,3,1
710401458,20,21,0,1,0
720783558,76,13,7,3,0
772364358,52,11,2,4,1
719868183,34,43,8,2,1
709388058,52,44,1,2,1
717004533,2,27,6,1,1
714969183,28,45,1,1,0
720837708,75,13,1,1,0
759947433,6,8,5,0,1
767404083,0,18,1,4,1
781926633,61,41,3,2,0
772127508,24,8,4,0,0
720518283,38,15,1,1,1
715380483,94,9,4,4,1
789296133,85,35,1,2,0
711029358,88,26,3,1,0
712615008,57,7,7,4,1
816826008,29,45,0,0,0
715488483,15,49,8,4,0
717759783,40,35,4,0,1
796083783,23,27,9,0,1
709925733,20,18,6,0,0
715309083,37,1,4,4,1
778441533,70,27,4,3,1
715891533,0,45,8,4,1
788848458,58,44,5,3,1
708399858,64,12,7,3,1
711944733,91,17,4,0,1
712683633,51,15,9,2,0
785487783,26,27,5,0,1
718951683,55,29,2,3,0
718329183,51,33,0,1,1
788960658,6,31,3,1,0
713120433,11,40,2,2,1
720980958,2,2,2,0,1
709606158,13,4,6,0,0
714168183,2,33,5,4,1
712524858,3,31,0,2,1
815072283,90,40,9,1,1
715980258,75,15,2,0,0
788715483,65,6,0,0,0
809276808,93,43,9,1,1
708885558,33,25,4,3,1
789373683,46,10,0,4,1
714216858,25,41,6,0,1
719150658,71,16,0,3,0
712302783,37,15,8,2,1
799717458,97,26,7,3,1
716354883,79,12,6,0,0
719601708,9,23,5,2,0
720150858,43,26,0,3,0
824915208,77,10,2,2,1
798777708,62,9,4,2,1
805229133,29,49,9,2,0
716365233,70,7,4,3,0
796544133,15,43,6,0,1
778143183,43,2,5,2,1
717011958,54,18,4,0,1
778264008,70,19,0,0,1
789507408,28,34,4,3,1
788842008,66,12,5,1,1
714742758,37,28,1,1,0
717742908,86,23,7,4,0
712874433,47,45,7,2,0
711092658,8,36,3,3,1
720299283,54,28,6,0,0
719237058,45,5,8,1,0
719671383,28,26,9,3,1
788290383,10,10,2,2,1
779701983,73,40,3,2,0
779247483,63,16,0,4,0
767093133,31,13,3,1,1
717979008,75,13,5,3,0
712132383,43,17,6,0,1
772306383,28,1,2,3,1
714469008,9,5,6,0,1
812446158,55,47,3,2,1
779401233,44,6,5,2,1
784994883,4,14,0,1,0
721080183,19,34,9,3,1
712572858,31,33,8,2,1
719759733,60,12,7,3,1
780371433,41,42,4,2,1
822170733,10,24,9,2,0
708224133,13,10,0,2,0
719299533,3,30,0,1,1
780633483,27,24,8,3,0
771356508,13,39,3,4,1
823629333,20,23,3,2,0
712961658,96,35,9,0,0
710464683,40,43,4,0,0
716688183,91,11,5,0,0
789082758,52,18,3,4,0
709140858,91,28,2,1,1
822127008,81,38,2,4,1
720496158,23,16,6,1,1
774588633,68,31,0,4,1
788465583,12,31,4,2,0
741517458,90,15,5,1,1
709935708,18,34,0,0,1
721112508,75,24,2,1,0
720734583,98,47,3,2,1
772286658,15,38,0,1,1
807149058,74,10,5,2,0
771045708,55,38,9,0,0
711733308,38,22,5,0,1
710518308,25,33,6,1,0
716586408,21,40,0,3,0
713152383,24,32,3,1,0
771935283,2,31,2,1,0
720460083,25,47,5,2,0
825838908,53,30,0,3,0
709082808,25,5,0,2,1
710937783,20,25,4,4,0
789540108,31,7,5,1,0
709824633,4,10,6,1,0
717874533,37,7,5,4,0
712571883,60,0,7,1,0
716926758,54,27,0,3,1
716181858,99,40,1,4,0
779613933,12,38,6,2,1
712136058,10,11,3,1,1
709678608,91,32,6,3,1
714276408,26,29,5,1,0
719953383,31,10,8,0,0
718795083,39,27,0,4,1
720503508,18,30,2,4,0
770762133,70,43,6,4,0
713555133,78,18,7,3,1
711232608,24,4,8,3,1
780322908,37,22,1,2,1
708207783,27,24,1,3,1
719590458,86,15,5,0,0
778679883,22,15,5,1,0
780230208,39,39,0,2,1
827703258,5,23,7,3,1
807379833,13,40,5,0,0
711178383,97,9,6,2,0
712203333,87,45,4,4,0
709261383,35,3,7,4,1
715829358,13,16,3,2,1
713213133,70,44,2,0,0
778860783,30,34,6,2,0
779442783,22,45,9,2,0
780008358,48,11,0,4,1
721274208,37,29,5,3,1
714076683,69,7,7,2,0
788791383,89,24,3,1,1
709459608,91,14,0,4,0
711560058,27,25,9,1,1
717657333,60,45,7,3,0
812218908,11,22,9,3,0
787482033,65,38,3,4,0
779141658,19,17,6,3,1
813810333,23,36,8,3,0
789613083,75,8,1,4,0
794540883,13,19,8,2,0
811889808,49,40,6,3,0
720509433,4,13,5,4,0
715091208,70,37,9,1,0
719269308,12,30,6,0,1
718200333,32,48,8,0,0
713487633,43,16,3,0,0
789363408,98,48,8,0,0
713916708,98,11,1,1,0
823833483,56,44,2,2,0
717756258,24,47,1,3,0
712879158,57,2,7,3,1
709474683,0,26,0,0,0
772313358,46,2,9,4,0
711856683,16,3,3,4,0
718530258,78,25,6,4,1
716288208,30,7,8,1,1
718712583,73,40,6,1,0
806432433,29,40,3,2,1
720074583,38,29,8,4,0
768848658,57,26,7,1,0
709895508,59,21,4,3,1
711542358,50,48,6,3,0
718773333,12,18,7,0,1
816832383,45,4,1,4,0
714042108,94,20,6,1,0
714664683,6,10,5,1,0
713894358,22,45,5,2,1
715436883,8,8,8,2,0
715260558,3,13,2,3,1
713664258,62,25,8,1,0
713364783,98,45,1,3,0
718078008,15,33,5,4,1
798546408,41,24,9,2,0
779018508,20,23,9,4,0
802668333,67,28,8,1,0
718320933,13,26,9,4,0
789016983,36,29,6,2,1
713907633,82,3,0,1,1
708474333,18,4,6,4,0
778894233,1,38,9,2,1
717244683,13,28,1,1,0
711410958,0,40,7,0,1
799711833,68,44,8,0,0
714047733,79,46,4,4,0
710061783,26,39,0,4,0
711082908,3,39,9,0,0
721190358,30,38,6,0,0
712760208,71,38,1,2,1
751563933,86,9,2,1,0
815498733,69,21,0,4,1
718433508,93,5,0,0,0
720935658,79,33,6,4,1
714754533,20,44,2,0,0
714713508,43,0,0,0,0
715038033,84,25,2,4,0
809169858,59,16,9,2,1
718379358,24,1,9,2,1
779456508,99,2,4,3,1
708907833,94,11,9,0,1
708693558,95,32,2,1,0
718665933,31,21,5,1,1
816073983,36,1,3,2,0
715851333,41,12,6,0,1
712884408,29,27,3,1,1
715404783,49,15,1,2,0
773356008,33,35,2,2,0
789525408,46,8,0,2,1
721212258,15,47,2,3,1
719625933,96,20,3,1,1
714304458,54,22,6,3,0
819975183,52,43,3,2,1
785515533,77,21,7,1,0
720712533,79,26,2,2,1
709861008,90,37,6,2,0
713911233,93,35,1,0,0
712580958,30,38,5,0,1
719473458,75,49,6,3,0
711764733,8,27,4,4,0
794124708,13,47,5,1,0
780707733,26,31,4,3,1
780620883,23,25,6,0,1
720849708,4,8,4,0,0
789312033,6,21,1,2,1
778742358,55,16,8,3,0
719658858,80,22,7,1,1
713425383,1,31,3,4,1
770842833,67,12,8,0,1
712029783,74,20,5,0,0
718893333,86,44,9,2,0
711203658,89,39,7,1,0
718567758,10,37,3,0,0
771719283,64,46,1,3,0
717926358,20,32,4,4,0
779751258,56,35,3,0,1
774491958,13,48,6,3,0
713428833,41,3,2,0,1
714166833,44,1,9,1,1
809464608,83,38,4,3,0
789681708,26,8,5,3,0
713102733,86,39,8,2,1
715195383,87,10,6,4,1
812408058,43,2,7,3,0
787226508,76,23,1,4,1
713537733,70,38,7,2,1
715170183,61,17,8,3,1
717109983,67,27,6,1,0
713208033,46,26,0,3,0
712788258,53,26,3,2,1
758382183,45,33,2,0,1
715469583,73,35,9,3,1
709235058,8,33,8,4,0
714786483,66,42,7,1,0
713299758,3,44,2,3,1
771912408,36,18,7,3,1
721445658,59,32,5,1,1
719787633,47,45,9,0,1
713697933,36,14,6,0,0
712208658,95,49,3,4,1
708219108,70,24,6,0,1
709065483,82,42,3,4,1
715237683,17,17,6,2,0
712925808,90,20,0,2,1
788931558,92,16,4,4,1
717521508,98,44,9,1,1
713688933,55,0,8,2,1
712405908,28,45,2,4,1
789298833,70,24,0,2,1
715729683,39,45,5,4,0
717682233,75,26,3,2,0
712266633,25,10,1,4,1
719272458,26,42,5,2,0
780769308,97,1,5,0,0
721468533,98,11,7,1,0
816615633,28,3,8,4,0
720167508,27,49,6,4,1
711152658,36,18,7,2,0
771772083,32,21,6,0,1
708419733,17,10,3,2,1
709372608,45,4,2,3,1
788907033,82,32,1,0,1
711136008,48,38,8,4,0
716691783,5,16,5,2,0
812618883,44,25,1,3,0
715908558,31,11,2,3,0
718024908,25,26,8,2,1
709558608,31,40,2,3,0
824177733,12,42,3,2,0
719784708,28,33,6,0,0
717535083,96,41,4,1,0
712453308,38,10,5,2,1
721008933,76,7,4,1,0
720859533,54,6,4,0,0
789556533,74,28,7,2,1
717656433,30,9,2,1,0
792524358,34,9,0,4,0
758211483,97,10,4,4,0
801380808,32,35,7,4,0
716329383,54,47,3,2,0
716871633,63,17,8,3,0
718491708,61,6,3,2,0
787502883,40,48,9,1,0
715183308,79,0,0,3,1
713872833,6,4,5,0,0
708535158,73,29,8,1,1
711658758,11,26,0,0,1
717248583,0,0,2,4,1
713087958,40,35,5,1,0
721495458,23,3,7,1,0
786097158,46,14,6,1,1
712219083,73,24,2,0,1
715327683,80,27,9,4,0
715624533,54,7,3,1,1
715599633,43,25,4,4,1
718958583,92,7,0,2,1
717397983,16,6,2,1,0
715037133,44,32,8,0,0
818767458,11,25,8,0,0
778863258,11,26,5,4,0
712075083,22,25,8,4,0
711963183,48,47,4,0,0
720903258,29,14,9,1,1
772404633,49,35,0,1,0
713302758,64,30,3,0,1
717859233,2,3,5,3,1
712955433,70,2,4,1,1
718292283,96,31,7,3,1
713197308,35,11,1,1,0
789175683,32,30,1,0,1
811700058,19,13,2,0,1
818476383,14,4,6,3,0
720164358,20,49,5,4,0
710357208,15,11,5,1,1
711325308,57,27,3,0,1
721486908,54,26,6,1,1
711210633,47,23,4,4,0
712570458,77,25,7,3,1
712058133,59,4,1,2,1
708153558,90,30,9,2,1
709893858,89,0,7,0,0
709225758,37,15,7,3,0
709984083,37,42,6,3,1
711854808,21,37,8,1,1
822125283,93,35,4,2,0
717340608,51,7,5,1,0
711084183,95,6,1,4,0
720891633,57,2,1,4,0
719607183,63,47,6,1,1
715839708,47,8,0,2,0
717008358,73,17,1,3,1
769152783,71,41,8,0,0
788240358,59,11,2,0,1
716098683,20,15,0,2,1
802675983,50,38,9,2,1
712716108,43,12,3,4,0
709238358,41,14,4,0,0
708682908,91,30,6,0,0
812794983,85,17,7,4,0
708968733,72,6,6,0,0
779315508,51,4,9,2,1
740065833,56,18,2,0,1
721063533,51,39,6,3,1
718189908,32,43,3,4,0
780064983,24,40,9,3,1
770920908,15,12,9,1,0
718046433,12,31,8,0,1
711842508,13,15,1,3,1
772869033,73,31,8,4,0
715298808,51,20,4,3,1
708877458,11,6,7,3,0
787496733,10,8,1,0,0
789469083,71,30,8,1,1
709497108,46,15,5,2,1
784819758,71,40,0,4,1
720412308,38,18,6,4,1
719178183,46,9,2,0,1
789560433,41,23,9,1,0
712931733,72,34,8,3,0
714417183,19,28,6,0,0
771097683,20,17,3,1,0
713824983,96,47,8,4,1
715360458,57,24,0,2,0
711736083,62,26,2,2,0
714821433,8,38,5,1,1
779263533,88,23,6,4,1
773988708,94,13,4,0,0
719623083,32,4,0,4,1
718304583,6,32,0,4,1
720198183,91,26,7,3,1
780545133,40,19,7,0,0
711128433,86,41,7,4,0
789960783,86,41,7,0,0
709556208,50,14,8,2,1
712053033,10,18,8,1,1
794482158,98,33,9,2,0
780450708,80,13,5,0,1
710016708,32,17,3,0,1
709434408,95,34,0,3,1
778716783,3,28,9,3,1
712447758,48,14,8,1,1
779435883,65,29,6,1,1
719918358,75,38,1,3,1
720474408,41,16,9,1,0
719401158,86,32,2,4,0
778430733,58,39,2,1,1
717583908,86,35,9,4,0
823519458,55,23,3,3,1
712381683,16,4,5,1,0
716045508,78,16,7,0,0
820936533,7,45,4,4,0
721227258,53,42,3,0,1
771304383,68,13,4,2,1
717600483,37,1,9,3,1
778865583,11,18,9,2,0
709871658,37,1,0,1,1
818280108,64,49,2,3,1
716350008,70,0,6,4,1
778172583,10,49,2,2,1
719121708,92,22,5,3,0
714342033,9,12,4,3,1
788811558,35,5,7,0,0
788943333,23,10,3,2,1
719258433,5,8,4,1,0
717895833,43,16,1,4,1
711550983,6,8,7,1,0
714077583,94,35,9,1,1
720939933,27,44,5,2,1
716725008,12,30,7,0,0
788824083,1,29,1,4,1
716335983,84,17,0,4,0
719157933,8,7,6,3,0
716704158,93,32,0,0,0
716258358,47,47,2,3,1
827904183,79,44,5,1,0
820394733,54,1,6,4,0
716574033,46,8,0,3,0
736786908,41,36,4,1,0
774099708,2,43,2,1,1
714282333,18,12,1,4,0
717471933,48,39,9,4,0
818316108,82,36,2,0,0
709838508,63,33,6,2,0
716212383,53,44,6,4,1
757667133,58,12,2,4,1
794571108,92,3,9,0,1
711370458,36,5,8,4,0
788528958,13,45,9,1,1
716745408,94,6,0,1,1
771752508,29,17,9,0,1
788916933,51,34,2,1,1
714938733,77,37,5,0,1
761818758,97,9,2,4,0
714422058,1,37,9,1,1
712191783,90,5,7,1,1
716319258,47,25,9,3,1
719813058,30,14,2,0,0
712351908,28,22,9,2,1
716742483,42,33,6,1,1
708160008,42,34,9,0,0
709269708,27,14,9,3,0
779098308,91,42,9,3,1
717257658,54,27,3,4,1
775112958,32,6,3,3,1
788812608,16,11,3,0,0
711002058,71,31,9,0,0
716199408,28,25,1,1,1
718100808,7,12,6,4,1
790051758,43,32,2,2,1
772430733,22,37,1,1,0
713460258,11,43,4,4,0
820036533,31,12,8,1,0
719785683,55,31,2,4,0
711830433,31,32,1,2,1
807393558,22,6,3,0,0
718306308,79,34,7,0,1
772725408,61,40,1,3,0
711183558,83,24,6,3,1
720317658,5,47,5,3,1
710596983,90,42,8,0,1
716986458,37,28,7,3,0
717382608,52,30,5,3,0
825767658,24,23,9,2,1
717513933,26,33,6,1,0
789186858,74,16,1,4,0
717658758,23,40,7,1,0
715575258,36,21,1,0,1
714975633,89,14,1,3,0
715396983,94,9,8,0,0
712624383,92,6,6,3,0
721335558,45,8,4,3,1
711167808,98,41,0,0,1
713761608,5,31,7,3,0
713367858,15,42,0,3,0
710489583,92,27,4,1,0
720422358,74,0,4,4,1
772098858,78,48,3,4,0
789304983,52,24,1,4,1
779257233,98,2,4,1,1
717579258,17,16,9,3,0
709418508,14,6,9,4,1
778439883,10,20,1,3,1
716063583,78,21,4,3,1
716609433,80,15,5,0,1
721053633,83,11,2,4,0
711559008,68,36,6,1,1
718698558,46,15,2,1,0
770190258,47,45,1,1,1
709008708,86,36,6,0,1
823922208,39,37,4,0,1
718457058,89,42,2,1,1
708472008,40,44,5,2,0
710395233,31,18,6,3,1
716732958,74,30,9,1,1
780108408,23,40,4,4,0
720962208,11,28,1,0,1
714019083,20,10,8,1,0
721225083,19,20,9,1,1
819109308,62,22,0,3,1
721029858,50,16,4,4,0
716762733,88,7,2,2,1
710260983,55,12,5,1,1
793608258,29,28,5,1,0
719677758,31,32,4,3,0
771411408,17,5,6,0,0
794191008,65,29,4,2,0
708905733,66,12,5,4,1
788327358,28,31,5,3,1
751974258,29,32,1,3,0
805516608,88,12,2,4,0
720006333,19,16,2,1,1
780114558,42,32,1,4,0
713090658,23,29,3,4,0
718889508,61,42,2,2,1
824799108,88,34,4,0,0
788618208,33,5,0,4,0
713133258,24,22,1,0,1
717370533,15,44,8,4,0
720425508,76,44,5,1,1
712948383,32,47,3,2,0
712839633,57,36,8,4,0
820330008,81,19,5,3,1
826150608,64,9,6,2,0
779187783,42,16,7,4,1
720809358,31,1,2,4,0
714054408,93,10,8,3,1
789827208,32,37,0,3,1
718308558,50,11,3,4,0
801064833,68,20,4,2,1
719838558,77,30,5,3,0
714510483,26,42,9,0,0
718246458,47,38,9,4,0
710822808,88,11,1,1,0
791730183,76,20,5,2,0
709722858,12,36,5,3,0
712582983,28,7,4,2,0
714999483,96,37,8,4,1
711388458,47,0,7,1,0
796174983,81,4,5,3,1
712918083,49,13,4,2,0
715459158,29,48,9,1,1
712687083,28,11,2,1,0
713003358,0,43,0,0,1
812443458,86,34,0,4,1
712984983,52,40,5,3,0
708826158,52,23,5,3,1
788725608,80,27,3,0,0
717559533,12,43,7,0,1
720443358,46,18,8,3,1
806694333,2,19,9,4,0
709770408,62,49,3,3,1
718259433,71,10,7,2,0
770705208,11,35,6,1,0
720655833,49,8,9,2,1
797898858,98,3,1,0,0
779548008,14,38,2,0,1
718388733,24,10,7,4,1
711742758,60,37,5,3,0
757863258,69,10,4,1,1
711947358,72,9,6,4,1
712157958,79,48,2,1,0
814760358,97,34,5,0,0
710192283,1,15,2,1,1
718977483,83,25,1,3,0
712129158,79,36,2,4,1
714880533,85,20,8,0,1
808287408,33,5,3,4,0
709619433,18,19,0,1,1
708881583,59,28,2,1,1
711332883,95,38,0,0,0
717696333,64,1,9,3,1
